org,repo,hyperlink,30d_merge_rate
aws,sagemaker-hyperpod-recipes,https://github.com/aws/sagemaker-hyperpod-recipes,4
aws,aws-toolkit-azure-devops,https://github.com/aws/aws-toolkit-azure-devops,0
aws,aws-toolkit-jetbrains,https://github.com/aws/aws-toolkit-jetbrains,0
aws,sagemaker-code-editor,https://github.com/aws/sagemaker-code-editor,0
aws,aws-toolkit-vscode,https://github.com/aws/aws-toolkit-vscode,0
aws,aws-for-fluent-bit,https://github.com/aws/aws-for-fluent-bit,0
aws,language-servers,https://github.com/aws/language-servers,0
aws,eks-anywhere-build-tooling,https://github.com/aws/eks-anywhere-build-tooling,0
aws,homebrew-tap,https://github.com/aws/homebrew-tap,0
aws,aws-lambda-builders,https://github.com/aws/aws-lambda-builders,2
aws,firelens-datajet,https://github.com/aws/firelens-datajet,0
aws,aws-parallelcluster,https://github.com/aws/aws-parallelcluster,0
aws,aws-tools-for-powershell,https://github.com/aws/aws-tools-for-powershell,1
aws,amazon-sagemaker-examples-community,https://github.com/aws/amazon-sagemaker-examples-community,1
aws,aws-iot-device-sdk-python-v2,https://github.com/aws/aws-iot-device-sdk-python-v2,0
aws,aws-advanced-nodejs-wrapper,https://github.com/aws/aws-advanced-nodejs-wrapper,0
aws,nova-act,https://github.com/aws/nova-act,0
aws,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3,0
aws,eks-anywhere-packages,https://github.com/aws/eks-anywhere-packages,0
aws,aws-sdk-go-v2,https://github.com/aws/aws-sdk-go-v2,0
aws,amazon-s3-encryption-client-java,https://github.com/aws/amazon-s3-encryption-client-java,0
aws,aws-sdk-php,https://github.com/aws/aws-sdk-php,0
aws,sagemaker-hyperpod-cli,https://github.com/aws/sagemaker-hyperpod-cli,0
aws,aws-application-networking-k8s,https://github.com/aws/aws-application-networking-k8s,0
aws,aws-parallelcluster-cookbook,https://github.com/aws/aws-parallelcluster-cookbook,0
aws,amazon-cloudwatch-agent-operator,https://github.com/aws/amazon-cloudwatch-agent-operator,0
aws,eks-distro-prow-jobs,https://github.com/aws/eks-distro-prow-jobs,0
aws,aws-lambda-base-images,https://github.com/aws/aws-lambda-base-images,0
aws,aws-iot-device-sdk-js-v2,https://github.com/aws/aws-iot-device-sdk-js-v2,0
aws,c3r,https://github.com/aws/c3r,0
aws,aws-lambda-java-libs,https://github.com/aws/aws-lambda-java-libs,0
aws,s2n-quic,https://github.com/aws/s2n-quic,0
aws,aws-toolkit-visual-studio,https://github.com/aws/aws-toolkit-visual-studio,0
aws,aws-advanced-jdbc-wrapper,https://github.com/aws/aws-advanced-jdbc-wrapper,0
aws,bedrock-agentcore-starter-toolkit,https://github.com/aws/bedrock-agentcore-starter-toolkit,1
aws,amazon-redshift-odbc-driver,https://github.com/aws/amazon-redshift-odbc-driver,0
aws,aws-pgsql-odbc,https://github.com/aws/aws-pgsql-odbc,0
aws,amazon-q-eclipse,https://github.com/aws/amazon-q-eclipse,0
aws,aws-iot-device-sdk-java-v2,https://github.com/aws/aws-iot-device-sdk-java-v2,0
aws,eks-distro-build-tooling,https://github.com/aws/eks-distro-build-tooling,0
aws,aperf,https://github.com/aws/aperf,0
aws,aws-network-policy-agent,https://github.com/aws/aws-network-policy-agent,11
aws,pgactive,https://github.com/aws/pgactive,0
aws,amazon-cloudwatch-agent-test,https://github.com/aws/amazon-cloudwatch-agent-test,0
aws,language-server-runtimes,https://github.com/aws/language-server-runtimes,0
aws,aws-iot-device-sdk-cpp-v2,https://github.com/aws/aws-iot-device-sdk-cpp-v2,0
aws,amazon-eks-pod-identity-webhook,https://github.com/aws/amazon-eks-pod-identity-webhook,0
aws,aws-database-encryption-sdk-dynamodb,https://github.com/aws/aws-database-encryption-sdk-dynamodb,0
aws,amazon-inspector-container-image-scanner-jenkins-plugin,https://github.com/aws/amazon-inspector-container-image-scanner-jenkins-plugin,5
aws,sagemaker-hyperpod-cluster-setup,https://github.com/aws/sagemaker-hyperpod-cluster-setup,0
aws,sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,0
aws,aws-lc-rs,https://github.com/aws/aws-lc-rs,0
aws,theroutingloop,https://github.com/aws/theroutingloop,0
aws,aws-lambda-dotnet,https://github.com/aws/aws-lambda-dotnet,0
aws,lightsailctl,https://github.com/aws/lightsailctl,0
aws,jsii,https://github.com/aws/jsii,3
aws,pgcollection,https://github.com/aws/pgcollection,2
aws,sagemaker-core,https://github.com/aws/sagemaker-core,0
aws,shim-loggers-for-containerd,https://github.com/aws/shim-loggers-for-containerd,0
aws,aws-ofi-nccl,https://github.com/aws/aws-ofi-nccl,0
aws,aws-cdk-go,https://github.com/aws/aws-cdk-go,0
aws,aws-node-termination-handler,https://github.com/aws/aws-node-termination-handler,0
aws,amazon-neptune-for-graphql,https://github.com/aws/amazon-neptune-for-graphql,0
aws,aws-eks-best-practices,https://github.com/aws/aws-eks-best-practices,0
aws,sagemaker-xgboost-container,https://github.com/aws/sagemaker-xgboost-container,0
aws,mynah-ui,https://github.com/aws/mynah-ui,3
aws,efs-utils,https://github.com/aws/efs-utils,0
aws,aws-encryption-sdk,https://github.com/aws/aws-encryption-sdk,0
aws,sagemaker-scikit-learn-container,https://github.com/aws/sagemaker-scikit-learn-container,0
aws,eks-charts,https://github.com/aws/eks-charts,0
aws,aws-ops-wheel,https://github.com/aws/aws-ops-wheel,0
aws,aws-encryption-sdk-javascript,https://github.com/aws/aws-encryption-sdk-javascript,0
aws,aws-rfdk,https://github.com/aws/aws-rfdk,0
aws,amazon-ssm-agent,https://github.com/aws/amazon-ssm-agent,0
aws,amazon-chime-sdk-ios,https://github.com/aws/amazon-chime-sdk-ios,0
aws,rolesanywhere-credential-helper,https://github.com/aws/rolesanywhere-credential-helper,4
aws,serverless-application-model,https://github.com/aws/serverless-application-model,0
aws,network-flow-monitor-agent,https://github.com/aws/network-flow-monitor-agent,0
aws,ec2-macos-utils,https://github.com/aws/ec2-macos-utils,0
aws,aws-iot-fleetwise-edge,https://github.com/aws/aws-iot-fleetwise-edge,0
aws,aws-nitro-enclaves-cli,https://github.com/aws/aws-nitro-enclaves-cli,0
aws,aws-secretsmanager-jdbc,https://github.com/aws/aws-secretsmanager-jdbc,0
aws,nova-prompt-optimizer,https://github.com/aws/nova-prompt-optimizer,0
aws,aws-secretsmanager-caching-python,https://github.com/aws/aws-secretsmanager-caching-python,0
aws,aws-secretsmanager-caching-net,https://github.com/aws/aws-secretsmanager-caching-net,0
aws,aws-secretsmanager-caching-go,https://github.com/aws/aws-secretsmanager-caching-go,0
aws,aws-lambda-runtime-interface-emulator,https://github.com/aws/aws-lambda-runtime-interface-emulator,1
aws,amazon-chime-sdk-android,https://github.com/aws/amazon-chime-sdk-android,0
aws,aws-secretsmanager-caching-java,https://github.com/aws/aws-secretsmanager-caching-java,0
aws,eventbridge-kafka-connector,https://github.com/aws/eventbridge-kafka-connector,8
aws,aws-sdk-js-crypto-helpers,https://github.com/aws/aws-sdk-js-crypto-helpers,0
aws,copilot-cli,https://github.com/aws/copilot-cli,0
aws,constructs,https://github.com/aws/constructs,0
aws,aws-encryption-sdk-python,https://github.com/aws/aws-encryption-sdk-python,0
aws,amazon-ec2-metadata-mock,https://github.com/aws/amazon-ec2-metadata-mock,0
aws,smithy-go,https://github.com/aws/smithy-go,0
aws,amazon-ec2-instance-selector,https://github.com/aws/amazon-ec2-instance-selector,0
aws,amazon-ecs-service-connect-agent,https://github.com/aws/amazon-ecs-service-connect-agent,0
aws,sagemaker-hyperpod-training-adapter-for-nemo,https://github.com/aws/sagemaker-hyperpod-training-adapter-for-nemo,1
aws,sagemaker-training-toolkit,https://github.com/aws/sagemaker-training-toolkit,0
aws,aws-codedeploy-agent,https://github.com/aws/aws-codedeploy-agent,1
aws,aws-sdk-js-codemod,https://github.com/aws/aws-sdk-js-codemod,0
aws,fmeval,https://github.com/aws/fmeval,0
aws,amazon-redshift-jdbc-driver,https://github.com/aws/amazon-redshift-jdbc-driver,0
aws,aws-lambda-python-runtime-interface-client,https://github.com/aws/aws-lambda-python-runtime-interface-client,0
aws,aws-sdk-net-extensions-cognito,https://github.com/aws/aws-sdk-net-extensions-cognito,1
aws,aws-security-services-best-practices,https://github.com/aws/aws-security-services-best-practices,0
aws,selective-search-with-mutual-information-cotraining,https://github.com/aws/selective-search-with-mutual-information-cotraining,1
aws,graph-notebook,https://github.com/aws/graph-notebook,0
aws,amazon-network-policy-controller-k8s,https://github.com/aws/amazon-network-policy-controller-k8s,0
aws,amazon-chime-sdk-js,https://github.com/aws/amazon-chime-sdk-js,0
aws,sagemaker-image-builder,https://github.com/aws/sagemaker-image-builder,1
aws,sagemaker-example-notebooks-testing,https://github.com/aws/sagemaker-example-notebooks-testing,0
aws,aws-xray-sdk-java,https://github.com/aws/aws-xray-sdk-java,0
aws,clock-bound,https://github.com/aws/clock-bound,1
aws,aws-iot-device-sdk-python,https://github.com/aws/aws-iot-device-sdk-python,0
aws,integrations-on-dotnet-aspire-for-aws,https://github.com/aws/integrations-on-dotnet-aspire-for-aws,0
aws,aws-sdk-pandas,https://github.com/aws/aws-sdk-pandas,0
aws,Unified-Studio-for-Amazon-Sagemaker,https://github.com/aws/Unified-Studio-for-Amazon-Sagemaker,1
aws,aws-dotnet-extensions-configuration,https://github.com/aws/aws-dotnet-extensions-configuration,0
aws,amazon-s3-encryption-client-dotnet,https://github.com/aws/amazon-s3-encryption-client-dotnet,0
aws,aws-encryption-sdk-c,https://github.com/aws/aws-encryption-sdk-c,0
aws,aws-iot-device-sdk-swift,https://github.com/aws/aws-iot-device-sdk-swift,0
aws,aws-ebpf-sdk-go,https://github.com/aws/aws-ebpf-sdk-go,0
aws,amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples,0
aws,aws-cloud-map-mcs-controller-for-k8s,https://github.com/aws/aws-cloud-map-mcs-controller-for-k8s,0
aws,aws-graviton-getting-started,https://github.com/aws/aws-graviton-getting-started,2
aws,libfabric,https://github.com/aws/libfabric,0
aws,aws-sdk-go,https://github.com/aws/aws-sdk-go,1
aws,jsii-runtime-go,https://github.com/aws/jsii-runtime-go,0
aws,aws-msk-iam-sasl-signer-js,https://github.com/aws/aws-msk-iam-sasl-signer-js,4
aws,aws-extensions-for-dotnet-cli,https://github.com/aws/aws-extensions-for-dotnet-cli,0
aws,aws-lambda-go,https://github.com/aws/aws-lambda-go,0
aws,elastic-load-balancing-tools,https://github.com/aws/elastic-load-balancing-tools,0
aws,aws-msk-iam-sasl-signer-net,https://github.com/aws/aws-msk-iam-sasl-signer-net,3
aws,aws-bedrock-token-generator-python,https://github.com/aws/aws-bedrock-token-generator-python,0
aws,aws-dotnet-messaging,https://github.com/aws/aws-dotnet-messaging,1
aws,aws-encryption-sdk-java,https://github.com/aws/aws-encryption-sdk-java,0
aws,aws-xray-sdk-node,https://github.com/aws/aws-xray-sdk-node,0
aws,aws-nitro-enclaves-k8s-device-plugin,https://github.com/aws/aws-nitro-enclaves-k8s-device-plugin,0
aws,eks-pod-identity-agent,https://github.com/aws/eks-pod-identity-agent,0
aws,boto3-s3-access-grants-plugin,https://github.com/aws/boto3-s3-access-grants-plugin,3
aws,aws-bedrock-token-generator-java,https://github.com/aws/aws-bedrock-token-generator-java,0
aws,aws-bedrock-token-generator-js,https://github.com/aws/aws-bedrock-token-generator-js,0
aws,aws-iot-device-sdk-java,https://github.com/aws/aws-iot-device-sdk-java,0
aws,aws-sdk-js,https://github.com/aws/aws-sdk-js,0
aws,aws-health-tools,https://github.com/aws/aws-health-tools,0
aws,eks-news,https://github.com/aws/eks-news,0
aws,amazon-q-connectjs,https://github.com/aws/amazon-q-connectjs,0
aws,modern-data-architecture-accelerator,https://github.com/aws/modern-data-architecture-accelerator,0
aws,sagemaker-spark-container,https://github.com/aws/sagemaker-spark-container,0
aws,aws-parallelcluster-ui,https://github.com/aws/aws-parallelcluster-ui,0
aws,aws-northstar,https://github.com/aws/aws-northstar,0
aws,dotnet,https://github.com/aws/dotnet,0
aws,aws-logging-dotnet,https://github.com/aws/aws-logging-dotnet,0
aws,aws-dotnet-distributed-cache-provider,https://github.com/aws/aws-dotnet-distributed-cache-provider,0
aws,aws-aspnet-cognito-identity-provider,https://github.com/aws/aws-aspnet-cognito-identity-provider,0
aws,aws-dotnet-deploy,https://github.com/aws/aws-dotnet-deploy,0
aws,aws-iot-device-sdk-embedded-C,https://github.com/aws/aws-iot-device-sdk-embedded-C,0
aws,etcdadm-bootstrap-provider,https://github.com/aws/etcdadm-bootstrap-provider,0
aws,etcdadm-controller,https://github.com/aws/etcdadm-controller,0
aws,aws-app-mesh-controller-for-k8s,https://github.com/aws/aws-app-mesh-controller-for-k8s,0
amzn,rdma-core,https://github.com/amzn/rdma-core,0
amzn,selling-partner-api-samples,https://github.com/amzn/selling-partner-api-samples,6
amzn,selling-partner-api-models,https://github.com/amzn/selling-partner-api-models,0
amzn,app-platform,https://github.com/amzn/app-platform,8
amzn,selling-partner-api-sdk,https://github.com/amzn/selling-partner-api-sdk,0
amzn,selling-partner-api-php-release,https://github.com/amzn/selling-partner-api-php-release,2
amzn,smoke-dynamodb,https://github.com/amzn/smoke-dynamodb,0
amzn,refuel-open-domain-qa,https://github.com/amzn/refuel-open-domain-qa,0
amzn,glad,https://github.com/amzn/glad,0
amzn,fashion-attribute-disentanglement,https://github.com/amzn/fashion-attribute-disentanglement,0
amzn,ads-pao-amznjs-gtm-server-side-template,https://github.com/amzn/ads-pao-amznjs-gtm-server-side-template,4
amzn,smoke-aws-support,https://github.com/amzn/smoke-aws-support,1
amzn,trans-encoder,https://github.com/amzn/trans-encoder,0
amzn,user-satisfaction-modeling,https://github.com/amzn/user-satisfaction-modeling,0
amzn,pretraining-or-self-training,https://github.com/amzn/pretraining-or-self-training,0
amzn,amazon-pay-api-sdk-nodejs,https://github.com/amzn/amazon-pay-api-sdk-nodejs,0
amzn,lib-3d-scene-viewer,https://github.com/amzn/lib-3d-scene-viewer,0
amzn,amzn-drivers,https://github.com/amzn/amzn-drivers,0
amzn,amazon-pay-api-sdk-java,https://github.com/amzn/amazon-pay-api-sdk-java,0
apple,swift-protobuf,https://github.com/apple/swift-protobuf,0
apple,swift-nio,https://github.com/apple/swift-nio,0
apple,swift-collections,https://github.com/apple/swift-collections,7
apple,app-store-server-library-node,https://github.com/apple/app-store-server-library-node,8
apple,embedding-atlas,https://github.com/apple/embedding-atlas,0
apple,app-store-server-library-java,https://github.com/apple/app-store-server-library-java,0
apple,swift-xcode-playground-support,https://github.com/apple/swift-xcode-playground-support,0
apple,swift-homomorphic-encryption,https://github.com/apple/swift-homomorphic-encryption,0
apple,container,https://github.com/apple/container,0
apple,swift-play-experimental,https://github.com/apple/swift-play-experimental,2
apple,foundationdb,https://github.com/apple/foundationdb,0
apple,servicetalk,https://github.com/apple/servicetalk,0
apple,swift-numerics,https://github.com/apple/swift-numerics,8
apple,pkl,https://github.com/apple/pkl,0
apple,containerization,https://github.com/apple/containerization,0
apple,swift-crypto,https://github.com/apple/swift-crypto,0
apple,swift-nio-ssl,https://github.com/apple/swift-nio-ssl,0
apple,swift-cassandra-client,https://github.com/apple/swift-cassandra-client,0
apple,ml-icr2,https://github.com/apple/ml-icr2,0
apple,ml-winoidentity,https://github.com/apple/ml-winoidentity,0
apple,axlearn,https://github.com/apple/axlearn,3
apple,pkl-go,https://github.com/apple/pkl-go,0
apple,swift-argument-parser,https://github.com/apple/swift-argument-parser,0
apple,ml-pfl4asr,https://github.com/apple/ml-pfl4asr,0
apple,swift-llbuild2,https://github.com/apple/swift-llbuild2,4
apple,swift-binary-parsing,https://github.com/apple/swift-binary-parsing,0
apple,pkl-intellij,https://github.com/apple/pkl-intellij,0
apple,coremltools,https://github.com/apple/coremltools,0
apple,swift-system,https://github.com/apple/swift-system,17
apple,pkl-lang.org,https://github.com/apple/pkl-lang.org,0
apple,ml-encqa,https://github.com/apple/ml-encqa,0
apple,app-store-server-library-swift,https://github.com/apple/app-store-server-library-swift,0
apple,app-store-server-library-python,https://github.com/apple/app-store-server-library-python,0
apple,swift-async-algorithms,https://github.com/apple/swift-async-algorithms,0
apple,pkl-package-docs,https://github.com/apple/pkl-package-docs,0
apple,SwiftUsd,https://github.com/apple/SwiftUsd,0
apple,SwiftUsd-Tests,https://github.com/apple/SwiftUsd-Tests,0
apple,SwiftUsd-ast-answerer,https://github.com/apple/SwiftUsd-ast-answerer,0
apple,swift-log,https://github.com/apple/swift-log,0
apple,password-manager-resources,https://github.com/apple/password-manager-resources,0
apple,swift-distributed-tracing,https://github.com/apple/swift-distributed-tracing,0
apple,swift-nio-extras,https://github.com/apple/swift-nio-extras,0
apple,pkl-swift,https://github.com/apple/pkl-swift,0
apple,device-management,https://github.com/apple/device-management,0
apple,pkl-vscode,https://github.com/apple/pkl-vscode,0
apple,swift-nio-transport-services,https://github.com/apple/swift-nio-transport-services,0
apple,swift-certificates,https://github.com/apple/swift-certificates,0
apple,swift-http-structured-headers,https://github.com/apple/swift-http-structured-headers,0
apple,ml-aim,https://github.com/apple/ml-aim,0
apple,speakstream-demo,https://github.com/apple/speakstream-demo,0
apple,swift-openapi-generator,https://github.com/apple/swift-openapi-generator,0
apple,ml-hierarchical-confusion-matrix,https://github.com/apple/ml-hierarchical-confusion-matrix,0
apple,ml-agent-evaluator,https://github.com/apple/ml-agent-evaluator,0
apple,ml-reversal-blessing,https://github.com/apple/ml-reversal-blessing,0
apple,swift-statsd-client,https://github.com/apple/swift-statsd-client,0
apple,rules_pkl,https://github.com/apple/rules_pkl,0
apple,swift-nio-ssh,https://github.com/apple/swift-nio-ssh,0
apple,swift-nio-examples,https://github.com/apple/swift-nio-examples,0
apple,swift-openapi-urlsession,https://github.com/apple/swift-openapi-urlsession,0
apple,swift-cluster-membership,https://github.com/apple/swift-cluster-membership,0
apple,swift-nio-http2,https://github.com/apple/swift-nio-http2,0
apple,swift-asn1,https://github.com/apple/swift-asn1,0
apple,swift-nio-oblivious-http,https://github.com/apple/swift-nio-oblivious-http,0
apple,swift-async-dns-resolver,https://github.com/apple/swift-async-dns-resolver,0
apple,swift-http-types,https://github.com/apple/swift-http-types,0
apple,swift-metrics,https://github.com/apple/swift-metrics,0
apple,swift-service-context,https://github.com/apple/swift-service-context,0
apple,swift-service-discovery,https://github.com/apple/swift-service-discovery,0
apple,swift-metrics-extras,https://github.com/apple/swift-metrics-extras,0
apple,container-builder-shim,https://github.com/apple/container-builder-shim,0
apple,swift-openapi-runtime,https://github.com/apple/swift-openapi-runtime,0
apple,pkl-go-examples,https://github.com/apple/pkl-go-examples,0
apple,pkl-jvm-examples,https://github.com/apple/pkl-jvm-examples,0
apple,pkl-pantry,https://github.com/apple/pkl-pantry,0
apple,ml-cross-entropy,https://github.com/apple/ml-cross-entropy,0
apple,pkl-lsp,https://github.com/apple/pkl-lsp,0
apple,ml-aspera,https://github.com/apple/ml-aspera,0
apple,ml-gie-bench,https://github.com/apple/ml-gie-bench,0
apple,pkl-evolution,https://github.com/apple/pkl-evolution,0
apple,ml-tic-lm,https://github.com/apple/ml-tic-lm,0
apple,ml-hypersim,https://github.com/apple/ml-hypersim,0
apple,ml-inrflow,https://github.com/apple/ml-inrflow,0
apple,swift-distributed-actors,https://github.com/apple/swift-distributed-actors,0
samsung,TizenFX,https://github.com/Samsung/TizenFX,0
samsung,ONE,https://github.com/Samsung/ONE,0
samsung,TizenRT,https://github.com/Samsung/TizenRT,0
samsung,walrus,https://github.com/Samsung/walrus,0
samsung,tizen-docs,https://github.com/Samsung/tizen-docs,0
samsung,Azure-Sentinel,https://github.com/Samsung/Azure-Sentinel,0
samsung,TICO,https://github.com/Samsung/TICO,0
samsung,Tizen-CSharp-Samples,https://github.com/Samsung/Tizen-CSharp-Samples,0
samsung,escargot,https://github.com/Samsung/escargot,0
samsung,Vyond,https://github.com/Samsung/Vyond,0
samsung,Tizen.NET,https://github.com/Samsung/Tizen.NET,0
samsung,CredSweeper,https://github.com/Samsung/CredSweeper,0
samsung,CredData,https://github.com/Samsung/CredData,0
samsung,LPVS,https://github.com/Samsung/LPVS,0
samsung,CAS,https://github.com/Samsung/CAS,0
samsung,OpenSCP-Java,https://github.com/Samsung/OpenSCP-Java,0
samsung,SamsungAutomationStudio,https://github.com/Samsung/SamsungAutomationStudio,0
bytedance,g3,https://github.com/bytedance/g3,0
bytedance,LVFace,https://github.com/bytedance/LVFace,1
bytedance,UI-TARS-desktop,https://github.com/bytedance/UI-TARS-desktop,0
bytedance,ByteMLPerf,https://github.com/bytedance/ByteMLPerf,1
bytedance,flowgram.ai,https://github.com/bytedance/flowgram.ai,0
bytedance,CompoundVM,https://github.com/bytedance/CompoundVM,0
bytedance,byteir,https://github.com/bytedance/byteir,0
bytedance,flux,https://github.com/bytedance/flux,0
bytedance,gpu4pyscf,https://github.com/bytedance/gpu4pyscf,0
bytedance,UNO,https://github.com/bytedance/UNO,0
bytedance,sonic-cpp,https://github.com/bytedance/sonic-cpp,0
bytedance,Protenix,https://github.com/bytedance/Protenix,0
bytedance,deer-flow,https://github.com/bytedance/deer-flow,0
bytedance,sonic,https://github.com/bytedance/sonic,0
bytedance,trae-agent,https://github.com/bytedance/trae-agent,3
bytedance,PXDesignBench,https://github.com/bytedance/PXDesignBench,0
bytedance,FTRL,https://github.com/bytedance/FTRL,0
bytedance,DreamO,https://github.com/bytedance/DreamO,1
bytedance,video-SALMONN-2,https://github.com/bytedance/video-SALMONN-2,0
bytedance,Bytedance-UnionAD,https://github.com/bytedance/Bytedance-UnionAD,0
bytedance,Valley,https://github.com/bytedance/Valley,0
bytedance,tarsier,https://github.com/bytedance/tarsier,0
bytedance,monoio,https://github.com/bytedance/monoio,0
bytedance,PXMeter,https://github.com/bytedance/PXMeter,0
bytedance,Dolphin,https://github.com/bytedance/Dolphin,0
bytedance,gopkg,https://github.com/bytedance/gopkg,2
bytedance,xgplayer,https://github.com/bytedance/xgplayer,0
bytedance,fedlearner,https://github.com/bytedance/fedlearner,0
bytedance,vArmor,https://github.com/bytedance/vArmor,9
bytedance,batchRun,https://github.com/bytedance/batchRun,0
bytedance,jaqmc,https://github.com/bytedance/jaqmc,0
bytedance,comfyui-lumi-batcher,https://github.com/bytedance/comfyui-lumi-batcher,0
bytedance,web-bench,https://github.com/bytedance/web-bench,0
bytedance,pdf-parser,https://github.com/bytedance/pdf-parser,0
bytedance,licenseMonitor,https://github.com/bytedance/licenseMonitor,0
bytedance,vArmor-ebpf,https://github.com/bytedance/vArmor-ebpf,1
bytedance,ATI,https://github.com/bytedance/ATI,0
bytedance,x-nemo-inference,https://github.com/bytedance/x-nemo-inference,1
bytedance,SmartInfra,https://github.com/bytedance/SmartInfra,0
bytedance,AdsGlobalPackage,https://github.com/bytedance/AdsGlobalPackage,0
bytedance,atop,https://github.com/bytedance/atop,0
bytedance,rdbStore,https://github.com/bytedance/rdbStore,1
bytedance,human_assisted_preference_optimization,https://github.com/bytedance/human_assisted_preference_optimization,0
bytedance,ipmb,https://github.com/bytedance/ipmb,0
bytedance,android-inline-hook,https://github.com/bytedance/android-inline-hook,0
bytedance,android_tsan_sample,https://github.com/bytedance/android_tsan_sample,0
bytedance,UVE,https://github.com/bytedance/UVE,0
bytedance,Elkeid,https://github.com/bytedance/Elkeid,0
bytedance,gg,https://github.com/bytedance/gg,0
bytedance,douyin-openapi-sdk-go,https://github.com/bytedance/douyin-openapi-sdk-go,2
bytedance,CausalMatch,https://github.com/bytedance/CausalMatch,0
bytedance,volclava,https://github.com/bytedance/volclava,0
bytedance,CodeLocator,https://github.com/bytedance/CodeLocator,1
bytedance,dplm,https://github.com/bytedance/dplm,1
bytedance,ComfyUI_InfiniteYou,https://github.com/bytedance/ComfyUI_InfiniteYou,0
bytedance,InfiniteYou,https://github.com/bytedance/InfiniteYou,0
bytedance,XVerse,https://github.com/bytedance/XVerse,0
bytedance,DouyinOpenPlatformDemo,https://github.com/bytedance/DouyinOpenPlatformDemo,0
alibaba,loongcollector,https://github.com/alibaba/loongcollector,0
alibaba,spring-ai-alibaba,https://github.com/alibaba/spring-ai-alibaba,0
